rank,moviename,meta_movie_name,release_date,total_score,num_crit,positive,mixed,negative,iscore,source,source_link,author,author_link,date,summary
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,55,TheWrap,http://www.metacritic.com//publication/thewrap?filter=movies,Alonso Duralde,http://www.metacritic.com//critic/alonso-duralde?filter=movies,"Mar 22, 2016","That face-off between two comics legends becomes but one in a series of big things bashing into other big things, which is what Snyder and writers Chris Terrio and David S. Goyer mistake for storytelling. The trio do manage to cough up an acceptable number of ooh-that’s-cool moments, and fans who will be satisfied with those will be satisfied with those, but any other ideas and characters the movie might offer get lost in the rubble."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,50,Boston Globe,http://www.metacritic.com//publication/boston-globe?filter=movies,Ty Burr,http://www.metacritic.com//critic/ty-burr?filter=movies,"Mar 23, 2016","It plants a flag for a new corporate entertainment franchise and it will make international containerships of money, so does it matter that Batman v Superman: Dawn of Justice is joyless and incoherent? Probably not."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,50,Austin Chronicle,http://www.metacritic.com//publication/austin-chronicle?filter=movies,Marc Savlov,http://www.metacritic.com//critic/marc-savlov?filter=movies,"Mar 23, 2016","Of course, the film is critic-proof, but as a longtime comic book (and film) nerd, I can say with some surety that Snyder has crammed too much of a great thing into his film, resulting in a super-slog that has just too much of everything."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,50,Slant Magazine,http://www.metacritic.com//publication/slant-magazine?filter=movies,Christopher Gray,http://www.metacritic.com//critic/christopher-gray?filter=movies,"Mar 23, 2016","A sequel that functions as origin story, apologia, and harbinger of a second expanded universe of overpopulated action bonanzas."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,50,Charlotte Observer,http://www.metacritic.com//publication/charlotte-observer?filter=movies,Lawrence Toppman,http://www.metacritic.com//critic/lawrence-toppman?filter=movies,"Mar 23, 2016","I recommend “Batman v. Superman” to anyone who thought director Zack Snyder showed too much restraint in “300,” who felt “Man of Steel” whisked by too briefly or who wondered how Ben Affleck could be made to seem one of America’s most animated actors while clenching his jaw as tight as a Christmas nutcracker."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,50,Tampa Bay Times,http://www.metacritic.com//publication/tampa-bay-times?filter=movies,Steve Persall,http://www.metacritic.com//critic/steve-persall?filter=movies,"Mar 22, 2016",Batman v. Superman: Dawn of Justice was supposed to settle a fanboy debate older than Adam West. Instead it raises another: Is being a superhero really this much of a drag?
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,50,Village Voice,http://www.metacritic.com//publication/village-voice?filter=movies,Bilge Ebiri,http://www.metacritic.com//critic/bilge-ebiri?filter=movies,"Mar 22, 2016","The movie's not bad but it doubles down on its least-interesting and potent elements at the expense of those that actually work. In the end, the film is as forgettable as the dime-store philosophy that fuels it."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,50,New York Post,http://www.metacritic.com//publication/new-york-post?filter=movies,Lou Lumenick,http://www.metacritic.com//critic/lou-lumenick?filter=movies,"Mar 22, 2016","While “300"" maestro Snyder puts together some very striking scenes — which may be enough for many fanboys — they never really cohere into a whole. He literally throws in the kitchen sink in a film that frantically introduces characters and concepts while never clearly establishing the rules of the DC Comics universe."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,50,Miami Herald,http://www.metacritic.com//publication/miami-herald?filter=movies,Rene Rodriguez,http://www.metacritic.com//critic/rene-rodriguez?filter=movies,"Mar 22, 2016","This huge, unwieldy movie is busy and overcrowded."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,42,Hitfix,http://www.metacritic.com//publication/hitfix?filter=movies,Drew McWeeny,http://www.metacritic.com//critic/drew-mcweeny?filter=movies,"Mar 23, 2016","I’m not sure how a filmmaker whose work normally speaks to me as clearly as Snyder’s does could deliver something that feels this confused, this impersonal, and this corporate. It is a confounding mess of a movie, and while there are individual sequences that I enjoyed as isolated moments, it is almost breathtakingly incoherent storytelling."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,42,The A.V. Club,http://www.metacritic.com//publication/the-av-club?filter=movies,A.A. Dowd,http://www.metacritic.com//critic/aa-dowd?filter=movies,"Mar 23, 2016","Batman V Superman takes a title fight kids of all ages have been speculating about for decades—costumed titan from the cosmos, meet costumed vigilante from the city—and invests it with all the fun of a protracted custody battle."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,42,Consequence of Sound,http://www.metacritic.com//publication/consequence-of-sound?filter=movies,Michael Roffman,http://www.metacritic.com//critic/michael-roffman?filter=movies,"Mar 22, 2016","Batman v Superman: Dawn of Justice isn’t a film. It’s a two-and-a-half-hour movie trailer. Better yet, it’s one of those videos that pop up on screens before a ride at Universal Studios, where all the actors speak to you and keep hinting at bigger things to come — you know, like a ride? Basically, it’s everything the SEO-friendly title promises — and more."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,42,The Playlist,http://www.metacritic.com//publication/the-playlist?filter=movies,Russ Fischer,http://www.metacritic.com//critic/russ-fischer?filter=movies,"Mar 22, 2016","Batman v Superman: Dawn Of Justice is an extraordinarily odd, idiosyncratic movie that presents aggressive, even warlike concepts of Batman and Superman without entirely justifying the eccentric visions."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,42,Indiewire,http://www.metacritic.com//publication/indiewire?filter=movies,Eric Kohn,http://www.metacritic.com//critic/eric-kohn?filter=movies,"Mar 22, 2016","Rather than focusing on a cataclysmic showdown between pop culture's most famous men in tights, Zack Snyder's flashy, cacophonous follow-up to 2013's ""Man of Steel"" is basically one long teaser for the next installment."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,40,The New Yorker,http://www.metacritic.com//publication/the-new-yorker?filter=movies,Anthony Lane,http://www.metacritic.com//critic/anthony-lane?filter=movies,"Mar 28, 2016","The winner, on points, is Wonder Woman (Gal Gadot), who crashes the party and leaves them both dumbfounded, not least because she has the wit, and the wherewithal, to confront evil while wearing a conical bustier."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,40,CineVue,http://www.metacritic.com//publication/cinevue?filter=movies,Ben Nicholson,http://www.metacritic.com//critic/ben-nicholson?filter=movies,"Mar 24, 2016","Everything looks incredible, but the players are all just ciphers for ideas that Snyder lacks the wherewithal to execute."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,40,New York Magazine (Vulture),http://www.metacritic.com//publication/new-york-magazine-vulture?filter=movies,David Edelstein,http://www.metacritic.com//critic/david-edelstein?filter=movies,"Mar 23, 2016","There’s enough going on to keep you watching — and, as I said, to keep fanboys wowed by the scale of the production and pretension. But most people will leave feeling drained and depressed, wondering how a studio can get away with withholding so much."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,40,New York Daily News,http://www.metacritic.com//publication/new-york-daily-news?filter=movies,Stephen Whitty,http://www.metacritic.com//critic/stephen-whitty?filter=movies,"Mar 22, 2016","It's all angst and no adventure, a lot of fury and little fun."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,40,Time,http://www.metacritic.com//publication/time?filter=movies,Stephanie Zacharek,http://www.metacritic.com//critic/stephanie-zacharek?filter=movies,"Mar 22, 2016",Batman v Superman lunges for greatness instead of building toward it: It’s so topheavy with false portent that it buckles under its own weight.
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,40,ScreenCrush,http://www.metacritic.com//publication/screencrush?filter=movies,Matt Singer,http://www.metacritic.com//critic/matt-singer?filter=movies,"Mar 22, 2016","In Snyder’s formulation, protecting the world from evil isn’t a gift or a calling; it’s a burden. And that feeling is reflected in the movie itself, a burdensome 150-minute slog about two men fighting over who is in the right when both are very clearly in the wrong."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,40,The Telegraph,http://www.metacritic.com//publication/the-telegraph?filter=movies,Robbie Collin,http://www.metacritic.com//critic/robbie-collin?filter=movies,"Mar 22, 2016","No major blockbuster in years has been this incoherently structured, this seemingly uninterested in telling a story with clarity and purpose."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,40,Screen International,http://www.metacritic.com//publication/screen-international?filter=movies,Fionnuala Halligan,http://www.metacritic.com//critic/fionnuala-halligan?filter=movies,"Mar 22, 2016","Gorging on bombast and self-importance, swamped by its own mythology, Batman v Superman is loud, sprawling, and distracted. The action jumps around almost as fast as a man can fly, but nowhere near as smoothly."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,40,The Hollywood Reporter,http://www.metacritic.com//publication/the-hollywood-reporter?filter=movies,Todd McCarthy,http://www.metacritic.com//critic/todd-mccarthy?filter=movies,"Mar 22, 2016","The villain here, Jesse Eisenberg's Lex Luthor, is so intensely annoying that, very early on, you wish Batman and Superman would just patch up their differences and join forces to put the squirrely rascal out of his, and our, misery."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,40,Time Out,http://www.metacritic.com//publication/time-out?filter=movies,Joshua Rothkopf,http://www.metacritic.com//critic/joshua-rothkopf?filter=movies,"Mar 22, 2016","If there’s any justice, dawning or otherwise, at the multiplex, audiences will reject Zack Snyder’s lumbering, dead-on-arrival superhero mélange, a $250 million tombstone for a genre in dire need of a break."
8,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,"March 25, 2016",44,51,10,31,10,38,The Globe and Mail (Toronto),http://www.metacritic.com//publication/the-globe-and-mail-toronto?filter=movies,Barry Hertz,http://www.metacritic.com//critic/barry-hertz?filter=movies,"Mar 24, 2016","The film might be pretty to look at, but narratively speaking, it is a disaster."
